series_id,country_code,country_iso2,country_iso3,country_name_zh,country_name_en,indicator_code,indicator_name_zh,indicator_name_en,date,frequency,unit,seasonal_adjustment,calculation,value,source_organization,source_dataset,source_indicator_code,source_indicator_name,source_url,last_updated,status,retrieved_at,data_version
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2015-12,M,%,NSA,YoY,0.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-01,M,%,NSA,YoY,0.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-02,M,%,NSA,YoY,-0.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-03,M,%,NSA,YoY,0.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-04,M,%,NSA,YoY,-0.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-05,M,%,NSA,YoY,-0.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-06,M,%,NSA,YoY,0.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-07,M,%,NSA,YoY,0.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-08,M,%,NSA,YoY,0.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-09,M,%,NSA,YoY,0.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-10,M,%,NSA,YoY,0.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-11,M,%,NSA,YoY,0.6,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2016-12,M,%,NSA,YoY,1.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-01,M,%,NSA,YoY,1.7,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-02,M,%,NSA,YoY,2.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-03,M,%,NSA,YoY,1.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-04,M,%,NSA,YoY,1.9,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-05,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-06,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-07,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-08,M,%,NSA,YoY,1.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-09,M,%,NSA,YoY,1.6,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-10,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-11,M,%,NSA,YoY,1.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2017-12,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-01,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-02,M,%,NSA,YoY,1.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-03,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-04,M,%,NSA,YoY,1.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-05,M,%,NSA,YoY,2.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-06,M,%,NSA,YoY,2.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-07,M,%,NSA,YoY,2.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-08,M,%,NSA,YoY,2.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-09,M,%,NSA,YoY,2.1,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-10,M,%,NSA,YoY,2.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-11,M,%,NSA,YoY,1.9,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2018-12,M,%,NSA,YoY,1.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-01,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-02,M,%,NSA,YoY,1.5,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-03,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-04,M,%,NSA,YoY,1.7,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-05,M,%,NSA,YoY,1.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-06,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-07,M,%,NSA,YoY,1.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-08,M,%,NSA,YoY,1.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-09,M,%,NSA,YoY,0.8,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-10,M,%,NSA,YoY,0.7,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-11,M,%,NSA,YoY,1.0,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2019-12,M,%,NSA,YoY,1.3,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2020-01,M,%,NSA,YoY,1.4,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
EA.CPI_YOY_M.EUROSTAT,EA,EA,EA20,欧元区,Euro area,CPI_YOY_M,调和居民消费价格指数同比,HICP annual rate of change,2020-02,M,%,NSA,YoY,1.2,Eurostat,prc_hicp_manr,prc_hicp_manr.CP00,HICP annual rate of change,https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_manr/default/table,2026-02-06T23:00:00+0100,final,2026-06-05 18:25:31,2026-02-06T23:00:00+0100
